,Drug-Gene Pair Cluster,Dependency Path Cluster
3887,23.0,0.0
3888,14.0,0.0
3889,18.0,0.0
3890,8.0,0.0
3891,18.0,0.0
3892,5.0,0.0
3893,2.0,0.0
3894,0.0,0.0
3895,14.0,0.0
3896,8.0,0.0
3897,23.0,0.0
3898,14.0,0.0
3899,0.0,28.0
3900,18.0,42.0
3901,19.0,28.0
3902,20.0,47.0
3903,28.0,92.0
3904,14.0,0.0
3905,23.0,0.0
3906,7.0,41.0
3907,0.0,124.0
3908,8.0,0.0
3909,8.0,0.0
3910,14.0,81.0
3911,2.0,97.0
3912,17.0,111.0
3913,18.0,8.0
3914,14.0,111.0
3915,13.0,43.0
3916,19.0,43.0
3917,14.0,43.0
3918,10.0,111.0
3919,14.0,8.0
3920,7.0,111.0
3921,19.0,43.0
3922,23.0,111.0
3923,19.0,93.0
3924,2.0,43.0
3925,23.0,4.0
3926,14.0,111.0
3927,18.0,111.0
3928,14.0,8.0
3929,18.0,111.0
3930,14.0,111.0
3931,23.0,111.0
3932,24.0,43.0
3933,6.0,43.0
3934,18.0,8.0
3935,25.0,111.0
3936,0.0,111.0
3937,19.0,8.0
3938,26.0,49.0
3939,14.0,111.0
3940,5.0,111.0
3941,2.0,111.0
3942,0.0,8.0
3943,8.0,8.0
3944,29.0,8.0
3945,14.0,120.0
3946,3.0,4.0
3947,14.0,43.0
3948,22.0,111.0
3949,23.0,8.0
3950,23.0,111.0
3951,11.0,8.0
3952,18.0,0.0
3953,22.0,0.0
3954,26.0,0.0
3955,18.0,0.0
3956,22.0,0.0
3957,22.0,0.0
3958,8.0,0.0
3959,0.0,122.0
3960,7.0,122.0
3961,16.0,4.0
3962,16.0,104.0
3963,23.0,0.0
3964,14.0,0.0
3965,18.0,0.0
3966,23.0,0.0
3967,2.0,77.0
3968,14.0,0.0
3969,23.0,65.0
3970,2.0,63.0
3971,14.0,68.0
3972,23.0,20.0
3973,2.0,0.0
3974,2.0,0.0
3975,23.0,0.0
3976,16.0,0.0
3977,2.0,0.0
3978,14.0,0.0
3979,18.0,0.0
3980,4.0,0.0
3981,14.0,86.0
3982,22.0,0.0
3983,13.0,0.0
3984,20.0,39.0
3985,22.0,37.0
3986,18.0,6.0
3987,18.0,0.0
3988,18.0,28.0
3989,28.0,0.0
3990,19.0,0.0
3991,0.0,0.0
3992,10.0,0.0
3993,18.0,0.0
3994,23.0,0.0
3995,18.0,0.0
3996,23.0,89.0
3997,14.0,0.0
3998,5.0,107.0
3999,18.0,19.0
4000,24.0,36.0
4001,14.0,63.0
4002,18.0,15.0
4003,21.0,0.0
4004,21.0,0.0
4005,14.0,1.0
4006,0.0,41.0
4007,11.0,0.0
4008,14.0,57.0
4009,10.0,0.0
4010,0.0,0.0
4011,23.0,46.0
4012,23.0,70.0
4013,11.0,70.0
4014,2.0,70.0
4015,23.0,70.0
4016,14.0,70.0
4017,6.0,49.0
4018,2.0,49.0
4019,2.0,70.0
4020,14.0,59.0
4021,21.0,0.0
4022,8.0,0.0
4023,23.0,12.0
4024,18.0,12.0
4025,19.0,0.0
4026,23.0,0.0
4027,2.0,0.0
4028,18.0,111.0
4029,18.0,0.0
4030,14.0,0.0
4031,18.0,0.0
4032,28.0,0.0
4033,8.0,23.0
4034,0.0,0.0
4035,18.0,0.0
4036,18.0,107.0
4037,2.0,0.0
4038,2.0,85.0
4039,8.0,85.0
4040,22.0,101.0
4041,4.0,0.0
4042,0.0,0.0
4043,2.0,0.0
4044,8.0,0.0
4045,2.0,0.0
4046,0.0,0.0
4047,2.0,0.0
4048,22.0,0.0
4049,18.0,23.0
4050,24.0,0.0
4051,6.0,0.0
4052,14.0,0.0
4053,18.0,0.0
4054,4.0,0.0
4055,23.0,0.0
4056,2.0,0.0
4057,2.0,0.0
4058,20.0,0.0
4059,8.0,0.0
4060,28.0,0.0
4061,23.0,0.0
4062,18.0,94.0
4063,22.0,0.0
4064,6.0,0.0
4065,18.0,0.0
4066,18.0,77.0
4067,23.0,0.0
4068,18.0,0.0
4069,4.0,0.0
4070,26.0,23.0
4071,14.0,0.0
4072,29.0,123.0
4073,8.0,0.0
4074,18.0,8.0
4075,14.0,46.0
4076,9.0,38.0
4077,2.0,38.0
4078,8.0,117.0
4079,14.0,28.0
4080,2.0,117.0
4081,23.0,117.0
4082,2.0,117.0
4083,8.0,4.0
4084,24.0,0.0
4085,23.0,0.0
4086,2.0,0.0
4087,10.0,0.0
4088,22.0,0.0
4089,3.0,0.0
4090,18.0,0.0
4091,14.0,0.0
4092,18.0,90.0
4093,10.0,0.0
4094,14.0,0.0
4095,1.0,0.0
4096,23.0,53.0
4097,14.0,0.0
4098,18.0,0.0
4099,16.0,0.0
4100,22.0,0.0
4101,21.0,0.0
4102,0.0,0.0
4103,22.0,10.0
4104,3.0,1.0
4105,2.0,0.0
4106,1.0,0.0
4107,19.0,0.0
4108,14.0,0.0
4109,22.0,26.0
4110,13.0,0.0
4111,14.0,98.0
4112,23.0,98.0
4113,14.0,12.0
4114,0.0,12.0
4115,2.0,98.0
4116,15.0,98.0
4117,21.0,12.0
4118,14.0,12.0
4119,14.0,98.0
4120,2.0,0.0
4121,14.0,47.0
4122,14.0,12.0
4123,16.0,0.0
4124,0.0,0.0
4125,4.0,103.0
4126,18.0,103.0
4127,21.0,122.0
4128,23.0,69.0
4129,2.0,110.0
4130,28.0,0.0
4131,10.0,0.0
4132,6.0,0.0
4133,28.0,0.0
4134,15.0,0.0
4135,2.0,0.0
4136,18.0,0.0
4137,3.0,0.0
4138,27.0,0.0
4139,14.0,0.0
4140,23.0,0.0
4141,23.0,0.0
4142,23.0,70.0
4143,19.0,0.0
4144,26.0,0.0
4145,24.0,0.0
4146,18.0,32.0
4147,23.0,0.0
4148,14.0,0.0
4149,23.0,8.0
4150,21.0,0.0
4151,18.0,0.0
4152,8.0,0.0
4153,2.0,0.0
4154,18.0,0.0
4155,24.0,16.0
4156,26.0,0.0
4157,18.0,0.0
4158,14.0,0.0
4159,14.0,61.0
4160,22.0,0.0
4161,2.0,85.0
4162,2.0,80.0
4163,20.0,9.0
4164,0.0,85.0
4165,18.0,0.0
4166,16.0,0.0
4167,18.0,0.0
4168,2.0,0.0
4169,14.0,0.0
4170,18.0,0.0
4171,18.0,0.0
4172,0.0,0.0
4173,8.0,0.0
4174,2.0,0.0
4175,22.0,90.0
4176,22.0,102.0
4177,13.0,33.0
4178,27.0,0.0
4179,8.0,0.0
4180,8.0,0.0
4181,23.0,0.0
4182,22.0,0.0
4183,22.0,0.0
4184,2.0,71.0
4185,23.0,1.0
4186,18.0,41.0
4187,18.0,0.0
4188,6.0,24.0
4189,2.0,14.0
4190,14.0,2.0
4191,18.0,0.0
4192,23.0,22.0
4193,15.0,102.0
4194,18.0,0.0
4195,8.0,0.0
4196,18.0,14.0
4197,27.0,0.0
4198,9.0,46.0
4199,8.0,31.0
4200,2.0,0.0
4201,4.0,0.0
4202,10.0,0.0
4203,18.0,37.0
4204,4.0,0.0
4205,23.0,39.0
4206,22.0,85.0
4207,4.0,0.0
4208,23.0,0.0
4209,26.0,104.0
4210,1.0,0.0
4211,14.0,104.0
4212,24.0,0.0
4213,23.0,24.0
4214,26.0,94.0
4215,1.0,4.0
4216,5.0,8.0
4217,4.0,106.0
4218,10.0,8.0
4219,23.0,0.0
4220,19.0,0.0
4221,0.0,0.0
4222,18.0,0.0
4223,12.0,3.0
4224,19.0,0.0
4225,8.0,0.0
4226,2.0,0.0
4227,8.0,98.0
4228,13.0,0.0
4229,2.0,0.0
4230,14.0,0.0
4231,18.0,0.0
4232,2.0,0.0
4233,11.0,0.0
4234,18.0,0.0
4235,0.0,0.0
4236,4.0,12.0
4237,2.0,0.0
4238,5.0,0.0
4239,25.0,0.0
4240,14.0,0.0
4241,18.0,0.0
4242,2.0,10.0
4243,0.0,0.0
4244,14.0,0.0
4245,6.0,0.0
4246,10.0,0.0
4247,23.0,89.0
4248,11.0,0.0
4249,0.0,0.0
4250,23.0,98.0
4251,23.0,98.0
4252,23.0,4.0
4253,0.0,98.0
4254,23.0,98.0
4255,18.0,4.0
4256,7.0,51.0
4257,14.0,0.0
4258,18.0,0.0
4259,8.0,0.0
4260,0.0,0.0
4261,23.0,121.0
4262,14.0,121.0
4263,7.0,121.0
4264,18.0,0.0
4265,3.0,53.0
4266,26.0,0.0
4267,22.0,0.0
4268,23.0,0.0
4269,8.0,0.0
4270,18.0,0.0
4271,2.0,0.0
4272,18.0,0.0
4273,0.0,0.0
4274,14.0,0.0
4275,4.0,0.0
4276,23.0,0.0
4277,2.0,108.0
4278,27.0,48.0
4279,18.0,65.0
4280,18.0,85.0
4281,2.0,0.0
4282,4.0,0.0
4283,25.0,61.0
4284,26.0,0.0
4285,14.0,0.0
4286,14.0,0.0
4287,20.0,46.0
4288,23.0,0.0
4289,20.0,0.0
4290,14.0,0.0
4291,14.0,0.0
4292,22.0,0.0
4293,22.0,0.0
4294,23.0,0.0
4295,23.0,60.0
4296,26.0,0.0
4297,18.0,0.0
4298,22.0,24.0
4299,14.0,88.0
4300,13.0,0.0
4301,15.0,0.0
4302,15.0,0.0
4303,14.0,20.0
4304,14.0,0.0
4305,19.0,0.0
4306,14.0,4.0
4307,28.0,4.0
4308,23.0,11.0
4309,21.0,11.0
4310,22.0,4.0
4311,26.0,4.0
4312,27.0,4.0
4313,8.0,4.0
4314,23.0,4.0
4315,26.0,0.0
4316,23.0,0.0
4317,2.0,54.0
4318,26.0,11.0
4319,2.0,25.0
4320,17.0,0.0
4321,23.0,97.0
4322,14.0,124.0
4323,2.0,64.0
4324,8.0,23.0
4325,1.0,43.0
4326,3.0,23.0
4327,23.0,23.0
4328,2.0,41.0
4329,14.0,85.0
4330,0.0,84.0
4331,7.0,23.0
4332,23.0,63.0
4333,2.0,0.0
4334,16.0,0.0
4335,23.0,47.0
4336,22.0,0.0
4337,2.0,0.0
4338,19.0,68.0
4339,10.0,63.0
4340,26.0,124.0
4341,0.0,0.0
4342,23.0,0.0
4343,7.0,0.0
4344,15.0,0.0
4345,0.0,114.0
4346,22.0,46.0
4347,2.0,0.0
4348,0.0,0.0
4349,11.0,4.0
4350,15.0,40.0
4351,13.0,46.0
4352,8.0,4.0
4353,23.0,8.0
4354,18.0,4.0
4355,0.0,46.0
4356,15.0,62.0
4357,10.0,4.0
4358,14.0,4.0
4359,18.0,8.0
4360,0.0,0.0
4361,28.0,0.0
4362,23.0,13.0
4363,23.0,69.0
4364,7.0,17.0
4365,10.0,0.0
4366,26.0,0.0
4367,0.0,0.0
4368,28.0,0.0
4369,1.0,0.0
4370,23.0,0.0
4371,4.0,0.0
4372,2.0,0.0
4373,23.0,34.0
4374,14.0,34.0
4375,2.0,34.0
4376,2.0,34.0
4377,18.0,34.0
4378,22.0,34.0
4379,8.0,0.0
4380,2.0,0.0
4381,14.0,0.0
4382,14.0,0.0
4383,4.0,119.0
4384,18.0,49.0
4385,18.0,0.0
4386,2.0,0.0
4387,8.0,0.0
4388,14.0,0.0
4389,25.0,79.0
4390,22.0,0.0
4391,29.0,80.0
4392,19.0,67.0
4393,8.0,0.0
4394,14.0,97.0
4395,14.0,44.0
4396,14.0,54.0
4397,26.0,44.0
4398,23.0,44.0
4399,0.0,0.0
4400,14.0,0.0
4401,18.0,0.0
4402,1.0,87.0
4403,23.0,0.0
4404,18.0,0.0
4405,18.0,44.0
4406,26.0,0.0
4407,26.0,0.0
4408,14.0,0.0
4409,1.0,0.0
4410,13.0,51.0
4411,18.0,39.0
4412,18.0,51.0
4413,23.0,51.0
4414,22.0,51.0
4415,19.0,51.0
4416,18.0,51.0
4417,23.0,87.0
4418,28.0,0.0
4419,23.0,83.0
4420,2.0,37.0
4421,6.0,0.0
4422,22.0,0.0
4423,10.0,0.0
4424,1.0,89.0
4425,19.0,39.0
4426,2.0,0.0
4427,0.0,0.0
4428,2.0,0.0
4429,21.0,0.0
4430,0.0,0.0
4431,0.0,91.0
4432,19.0,0.0
4433,10.0,46.0
4434,18.0,114.0
4435,4.0,0.0
4436,18.0,0.0
4437,14.0,0.0
4438,0.0,0.0
4439,26.0,105.0
4440,14.0,0.0
4441,18.0,53.0
4442,3.0,0.0
4443,23.0,123.0
4444,14.0,0.0
4445,14.0,61.0
4446,2.0,0.0
4447,13.0,0.0
4448,2.0,0.0
4449,14.0,0.0
4450,14.0,0.0
4451,1.0,119.0
4452,9.0,0.0
4453,18.0,0.0
4454,26.0,22.0
4455,2.0,0.0
4456,23.0,0.0
4457,28.0,0.0
4458,18.0,46.0
4459,22.0,118.0
4460,25.0,97.0
4461,4.0,0.0
4462,6.0,0.0
4463,6.0,117.0
4464,23.0,38.0
4465,19.0,122.0
4466,23.0,0.0
4467,26.0,0.0
4468,23.0,31.0
4469,10.0,37.0
4470,5.0,0.0
4471,28.0,0.0
4472,3.0,13.0
4473,5.0,0.0
4474,10.0,102.0
4475,18.0,77.0
4476,23.0,0.0
4477,14.0,0.0
4478,21.0,0.0
4479,3.0,0.0
4480,2.0,0.0
4481,18.0,41.0
4482,24.0,100.0
4483,2.0,45.0
4484,18.0,0.0
4485,0.0,0.0
4486,27.0,0.0
4487,23.0,97.0
4488,23.0,72.0
4489,14.0,0.0
4490,2.0,0.0
4491,24.0,21.0
4492,26.0,102.0
4493,23.0,20.0
4494,22.0,102.0
4495,20.0,20.0
4496,0.0,102.0
4497,8.0,114.0
4498,26.0,102.0
4499,19.0,20.0
4500,18.0,102.0
4501,19.0,102.0
4502,3.0,102.0
4503,0.0,102.0
4504,14.0,102.0
4505,23.0,102.0
4506,23.0,118.0
4507,23.0,102.0
4508,18.0,90.0
4509,23.0,42.0
4510,24.0,20.0
4511,18.0,102.0
4512,14.0,102.0
4513,2.0,20.0
4514,2.0,102.0
4515,14.0,85.0
4516,9.0,0.0
4517,1.0,0.0
4518,23.0,45.0
4519,14.0,57.0
4520,26.0,122.0
4521,1.0,0.0
4522,22.0,15.0
4523,22.0,3.0
4524,21.0,3.0
4525,2.0,122.0
4526,23.0,38.0
4527,4.0,122.0
4528,22.0,122.0
4529,14.0,73.0
4530,23.0,56.0
4531,10.0,108.0
4532,2.0,0.0
4533,2.0,0.0
4534,8.0,0.0
4535,11.0,0.0
4536,8.0,0.0
4537,2.0,0.0
4538,15.0,0.0
4539,13.0,0.0
4540,2.0,0.0
4541,2.0,6.0
4542,26.0,98.0
4543,9.0,20.0
4544,25.0,0.0
4545,19.0,0.0
4546,23.0,0.0
4547,8.0,0.0
4548,18.0,0.0
4549,18.0,0.0
4550,0.0,0.0
4551,3.0,0.0
4552,9.0,0.0
4553,23.0,0.0
4554,14.0,0.0
4555,14.0,0.0
4556,13.0,0.0
4557,22.0,0.0
4558,23.0,24.0
4559,2.0,118.0
4560,18.0,11.0
4561,0.0,24.0
4562,14.0,18.0
4563,8.0,0.0
4564,14.0,0.0
4565,14.0,0.0
4566,0.0,0.0
4567,2.0,85.0
4568,24.0,39.0
4569,2.0,0.0
4570,0.0,0.0
4571,22.0,88.0
4572,2.0,0.0
4573,2.0,0.0
4574,14.0,0.0
4575,8.0,0.0
4576,11.0,0.0
4577,28.0,8.0
4578,22.0,46.0
4579,19.0,8.0
4580,27.0,8.0
4581,10.0,2.0
4582,14.0,0.0
4583,18.0,0.0
4584,7.0,0.0
4585,14.0,0.0
4586,18.0,0.0
4587,23.0,46.0
4588,23.0,0.0
4589,2.0,37.0
4590,1.0,114.0
4591,18.0,0.0
4592,3.0,0.0
4593,4.0,98.0
4594,23.0,28.0
4595,22.0,98.0
4596,20.0,98.0
4597,25.0,98.0
4598,18.0,82.0
4599,23.0,0.0
4600,23.0,0.0
4601,1.0,0.0
4602,23.0,0.0
4603,14.0,0.0
4604,23.0,0.0
4605,2.0,0.0
4606,9.0,99.0
4607,18.0,0.0
4608,29.0,0.0
4609,23.0,25.0
4610,1.0,0.0
4611,14.0,37.0
4612,2.0,0.0
4613,14.0,0.0
4614,2.0,0.0
4615,8.0,0.0
4616,5.0,0.0
4617,4.0,0.0
4618,14.0,0.0
4619,14.0,0.0
4620,14.0,0.0
4621,3.0,0.0
4622,2.0,0.0
4623,26.0,0.0
4624,23.0,85.0
4625,13.0,0.0
4626,24.0,0.0
4627,18.0,0.0
4628,18.0,114.0
4629,23.0,0.0
4630,14.0,0.0
4631,2.0,0.0
4632,23.0,0.0
4633,25.0,3.0
4634,2.0,13.0
4635,14.0,0.0
4636,19.0,0.0
4637,14.0,91.0
4638,22.0,8.0
4639,2.0,0.0
4640,0.0,0.0
4641,0.0,39.0
4642,12.0,0.0
4643,18.0,0.0
4644,19.0,0.0
4645,8.0,0.0
4646,7.0,39.0
4647,12.0,84.0
4648,18.0,0.0
4649,23.0,54.0
4650,2.0,0.0
4651,14.0,0.0
4652,18.0,0.0
4653,0.0,0.0
4654,14.0,0.0
4655,14.0,0.0
4656,6.0,0.0
4657,2.0,53.0
4658,23.0,0.0
4659,19.0,0.0
4660,23.0,0.0
4661,18.0,0.0
4662,24.0,0.0
4663,10.0,8.0
4664,17.0,0.0
4665,23.0,0.0
4666,18.0,0.0
4667,3.0,0.0
4668,21.0,0.0
4669,24.0,23.0
4670,8.0,0.0
4671,18.0,0.0
4672,23.0,86.0
4673,18.0,0.0
4674,23.0,0.0
4675,1.0,0.0
4676,23.0,0.0
4677,1.0,0.0
4678,14.0,0.0
4679,23.0,0.0
4680,10.0,0.0
4681,18.0,6.0
4682,24.0,0.0
4683,17.0,0.0
4684,22.0,85.0
4685,19.0,0.0
4686,19.0,0.0
4687,22.0,0.0
4688,3.0,0.0
4689,18.0,0.0
4690,2.0,0.0
4691,3.0,0.0
4692,8.0,0.0
4693,21.0,43.0
4694,23.0,0.0
4695,10.0,0.0
4696,1.0,61.0
4697,0.0,0.0
4698,24.0,39.0
4699,9.0,14.0
4700,14.0,14.0
4701,23.0,14.0
4702,8.0,0.0
4703,15.0,46.0
4704,20.0,8.0
4705,1.0,8.0
4706,14.0,98.0
4707,8.0,94.0
4708,2.0,105.0
4709,18.0,0.0
4710,8.0,0.0
4711,18.0,0.0
4712,15.0,0.0
4713,15.0,0.0
4714,4.0,42.0
4715,5.0,122.0
4716,0.0,39.0
4717,0.0,98.0
4718,2.0,39.0
4719,2.0,0.0
4720,18.0,0.0
4721,2.0,0.0
4722,0.0,111.0
4723,2.0,111.0
4724,4.0,111.0
4725,27.0,111.0
4726,11.0,4.0
4727,22.0,0.0
4728,10.0,0.0
4729,1.0,89.0
4730,18.0,0.0
4731,1.0,24.0
4732,8.0,31.0
4733,2.0,101.0
4734,25.0,0.0
4735,5.0,0.0
4736,14.0,0.0
4737,2.0,97.0
4738,8.0,0.0
4739,22.0,15.0
4740,18.0,0.0
4741,23.0,0.0
4742,22.0,53.0
4743,23.0,0.0
4744,22.0,0.0
4745,14.0,0.0
4746,19.0,0.0
4747,0.0,0.0
4748,26.0,0.0
4749,23.0,0.0
4750,23.0,0.0
4751,2.0,0.0
4752,15.0,0.0
4753,23.0,0.0
4754,14.0,0.0
4755,27.0,0.0
4756,2.0,0.0
4757,2.0,123.0
4758,28.0,0.0
4759,21.0,0.0
4760,18.0,0.0
4761,22.0,0.0
4762,9.0,0.0
4763,2.0,0.0
4764,23.0,47.0
4765,6.0,0.0
4766,7.0,8.0
4767,28.0,0.0
4768,2.0,0.0
4769,15.0,0.0
4770,2.0,0.0
4771,14.0,0.0
4772,14.0,0.0
4773,3.0,0.0
4774,0.0,0.0
4775,25.0,0.0
4776,22.0,0.0
4777,14.0,0.0
4778,27.0,0.0
4779,14.0,0.0
4780,23.0,33.0
4781,18.0,0.0
4782,18.0,0.0
4783,14.0,0.0
4784,2.0,0.0
4785,24.0,0.0
4786,23.0,0.0
4787,23.0,0.0
4788,23.0,124.0
4789,17.0,0.0
4790,2.0,7.0
4791,2.0,0.0
4792,9.0,17.0
4793,1.0,0.0
4794,18.0,0.0
4795,0.0,90.0
4796,14.0,0.0
4797,14.0,0.0
4798,8.0,28.0
4799,18.0,0.0
4800,2.0,0.0
4801,2.0,90.0
4802,2.0,0.0
4803,26.0,0.0
4804,2.0,56.0
4805,15.0,0.0
4806,23.0,119.0
4807,23.0,0.0
4808,3.0,37.0
4809,14.0,13.0
4810,2.0,0.0
4811,14.0,0.0
4812,23.0,99.0
4813,14.0,0.0
4814,23.0,0.0
4815,2.0,0.0
4816,22.0,0.0
4817,27.0,0.0
4818,0.0,0.0
4819,14.0,70.0
4820,23.0,70.0
4821,14.0,0.0
4822,21.0,0.0
4823,12.0,0.0
4824,10.0,0.0
4825,18.0,0.0
4826,18.0,0.0
4827,18.0,41.0
4828,19.0,0.0
4829,23.0,0.0
4830,14.0,0.0
4831,0.0,0.0
4832,22.0,0.0
4833,14.0,99.0
4834,20.0,0.0
4835,18.0,54.0
4836,19.0,97.0
4837,23.0,0.0
4838,18.0,67.0
4839,2.0,0.0
4840,23.0,11.0
4841,18.0,85.0
4842,23.0,37.0
4843,18.0,0.0
4844,26.0,120.0
4845,27.0,70.0
4846,2.0,70.0
4847,6.0,70.0
4848,22.0,103.0
4849,2.0,12.0
4850,13.0,12.0
4851,0.0,28.0
4852,0.0,0.0
4853,18.0,122.0
4854,16.0,0.0
4855,6.0,0.0
4856,10.0,0.0
4857,23.0,0.0
4858,19.0,0.0
4859,18.0,0.0
4860,22.0,0.0
4861,2.0,119.0
4862,18.0,0.0
4863,14.0,36.0
4864,10.0,29.0
4865,25.0,0.0
4866,15.0,0.0
4867,0.0,37.0
4868,14.0,0.0
4869,19.0,0.0
4870,18.0,0.0
4871,18.0,0.0
4872,23.0,0.0
4873,27.0,0.0
4874,14.0,35.0
4875,23.0,0.0
4876,10.0,23.0
4877,23.0,94.0
4878,23.0,0.0
4879,23.0,0.0
4880,7.0,0.0
4881,23.0,22.0
4882,25.0,0.0
4883,3.0,46.0
4884,14.0,0.0
4885,18.0,0.0
4886,26.0,98.0
4887,7.0,0.0
4888,4.0,107.0
4889,18.0,4.0
4890,14.0,49.0
4891,29.0,0.0
4892,21.0,108.0
4893,25.0,0.0
4894,11.0,0.0
4895,9.0,49.0
4896,18.0,56.0
4897,23.0,0.0
4898,14.0,0.0
4899,18.0,0.0
4900,14.0,0.0
4901,2.0,46.0
4902,14.0,0.0
4903,7.0,0.0
4904,2.0,11.0
4905,4.0,0.0
4906,9.0,0.0
4907,9.0,0.0
4908,13.0,44.0
4909,14.0,115.0
4910,21.0,0.0
4911,18.0,3.0
4912,2.0,0.0
4913,0.0,8.0
4914,17.0,8.0
4915,18.0,0.0
4916,18.0,0.0
4917,2.0,38.0
4918,18.0,0.0
4919,18.0,0.0
4920,0.0,0.0
4921,22.0,67.0
4922,28.0,59.0
4923,20.0,103.0
4924,2.0,0.0
4925,18.0,0.0
4926,18.0,83.0
4927,14.0,117.0
4928,14.0,0.0
4929,14.0,0.0
4930,14.0,0.0
4931,29.0,37.0
4932,26.0,37.0
4933,18.0,0.0
4934,16.0,0.0
4935,2.0,0.0
4936,22.0,0.0
4937,22.0,90.0
4938,2.0,0.0
4939,8.0,0.0
4940,10.0,78.0
4941,21.0,76.0
4942,23.0,0.0
4943,23.0,0.0
4944,22.0,0.0
4945,1.0,0.0
4946,26.0,0.0
4947,26.0,94.0
4948,15.0,1.0
4949,14.0,0.0
4950,9.0,0.0
4951,16.0,107.0
4952,18.0,0.0
4953,23.0,0.0
4954,21.0,57.0
4955,13.0,0.0
4956,23.0,0.0
4957,8.0,0.0
4958,15.0,111.0
4959,2.0,111.0
4960,14.0,38.0
4961,2.0,38.0
4962,15.0,38.0
4963,23.0,0.0
4964,25.0,102.0
4965,23.0,102.0
4966,23.0,0.0
4967,14.0,0.0
4968,2.0,0.0
4969,9.0,0.0
4970,2.0,0.0
4971,14.0,58.0
4972,18.0,0.0
4973,4.0,56.0
4974,0.0,0.0
4975,29.0,97.0
4976,8.0,0.0
4977,18.0,70.0
4978,14.0,0.0
4979,1.0,0.0
4980,14.0,0.0
4981,29.0,0.0
4982,23.0,0.0
4983,26.0,0.0
4984,27.0,0.0
4985,27.0,0.0
4986,2.0,85.0
4987,15.0,0.0
4988,23.0,37.0
4989,23.0,4.0
4990,8.0,0.0
4991,28.0,0.0
4992,8.0,0.0
4993,23.0,0.0
4994,18.0,0.0
4995,0.0,33.0
4996,18.0,0.0
4997,18.0,0.0
4998,12.0,0.0
4999,1.0,108.0
5000,14.0,0.0
5001,8.0,0.0
5002,18.0,0.0
5003,23.0,0.0
5004,15.0,31.0
5005,0.0,0.0
5006,8.0,0.0
5007,22.0,0.0
5008,19.0,102.0
5009,2.0,0.0
5010,22.0,0.0
5011,15.0,0.0
5012,23.0,0.0
5013,2.0,0.0
5014,23.0,0.0
5015,18.0,0.0
5016,29.0,0.0
5017,20.0,0.0
5018,23.0,38.0
5019,6.0,0.0
5020,2.0,90.0
5021,21.0,37.0
5022,14.0,90.0
5023,18.0,90.0
5024,18.0,0.0
5025,23.0,61.0
5026,0.0,8.0
5027,3.0,0.0
5028,14.0,0.0
5029,5.0,0.0
5030,22.0,11.0
5031,4.0,4.0
5032,2.0,25.0
5033,16.0,0.0
5034,28.0,109.0
5035,2.0,79.0
5036,21.0,0.0
5037,3.0,119.0
5038,10.0,6.0
5039,14.0,0.0
5040,2.0,20.0
5041,16.0,0.0
5042,14.0,0.0
5043,10.0,10.0
5044,18.0,0.0
5045,28.0,0.0
5046,23.0,0.0
5047,25.0,0.0
5048,18.0,38.0
5049,27.0,0.0
5050,6.0,0.0
5051,18.0,0.0
5052,14.0,0.0
5053,24.0,111.0
5054,22.0,0.0
5055,14.0,70.0
5056,14.0,0.0
5057,28.0,0.0
5058,23.0,93.0
5059,7.0,0.0
5060,29.0,0.0
5061,23.0,54.0
5062,0.0,0.0
5063,12.0,67.0
5064,4.0,0.0
5065,26.0,0.0
5066,14.0,0.0
5067,18.0,0.0
5068,28.0,0.0
5069,10.0,70.0
5070,26.0,0.0
5071,2.0,112.0
5072,2.0,119.0
5073,11.0,0.0
5074,3.0,60.0
5075,18.0,0.0
5076,2.0,89.0
5077,13.0,0.0
5078,1.0,0.0
5079,5.0,0.0
5080,29.0,0.0
5081,18.0,0.0
5082,14.0,56.0
5083,2.0,20.0
5084,27.0,0.0
5085,18.0,20.0
5086,23.0,0.0
5087,2.0,0.0
5088,8.0,0.0
5089,12.0,0.0
5090,20.0,0.0
5091,16.0,0.0
5092,22.0,0.0
5093,3.0,0.0
5094,25.0,0.0
5095,19.0,0.0
5096,18.0,25.0
5097,13.0,102.0
5098,23.0,0.0
5099,23.0,0.0
5100,26.0,0.0
5101,26.0,0.0
5102,8.0,12.0
5103,18.0,0.0
5104,14.0,3.0
5105,14.0,78.0
5106,2.0,0.0
5107,23.0,0.0
5108,10.0,0.0
5109,20.0,0.0
5110,14.0,0.0
5111,18.0,22.0
5112,9.0,0.0
5113,16.0,0.0
5114,14.0,15.0
5115,20.0,78.0
5116,4.0,0.0
5117,2.0,76.0
5118,26.0,110.0
5119,22.0,42.0
5120,4.0,33.0
5121,20.0,42.0
5122,23.0,97.0
5123,0.0,11.0
5124,23.0,54.0
5125,18.0,46.0
5126,0.0,46.0
5127,1.0,97.0
5128,8.0,108.0
5129,8.0,97.0
5130,0.0,97.0
5131,13.0,0.0
5132,19.0,0.0
5133,2.0,22.0
5134,23.0,0.0
5135,23.0,0.0
5136,18.0,0.0
5137,14.0,0.0
5138,3.0,0.0
5139,18.0,0.0
5140,0.0,54.0
5141,26.0,73.0
5142,4.0,97.0
5143,15.0,0.0
5144,2.0,0.0
5145,15.0,0.0
5146,23.0,0.0
5147,18.0,47.0
5148,3.0,2.0
5149,24.0,0.0
5150,5.0,84.0
5151,0.0,98.0
5152,0.0,98.0
5153,5.0,8.0
5154,26.0,41.0
5155,27.0,10.0
5156,17.0,0.0
